date_start,date_end,pollster,poll_sponsor,poll_type,poll_subject,question_text,population,party,sample_size,pct_concern_very,pct_concern_some,pct_concern_not_very,pct_concern_none,poll_url
2020-04-25,2020-04-27,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2050,57.0,30.0,8.0,5.0,https://theharrispoll.com/wp-content/uploads/2020/04/The-Harris-Poll_COVID19-Tracker-Wave-9.pdf
2020-04-24,2020-04-27,Ipsos (online),Axios,0,0,"How concerned are you, if at all, with the following? The U.S. economy collapsing during the coronavirus outbreak",a,all,1021,61.0,26.0,8.0,4.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-axios-wave-7.pdf
2020-04-22,2020-04-27,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1031,29.0,35.0,29.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
2020-04-22,2020-04-27,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1031,44.0,34.0,17.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.27.20.pdf
2020-04-20,2020-04-26,Gallup,,0,1,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",a,all,7921,13.0,43.0,33.0,12.0,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
2020-04-24,2020-04-26,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,38.0,31.0,18.0,8.0,https://big.assets.huffingtonpost.com/athena/files/2020/05/07/5eb484a9c5b62d0addac2c45.pdf
2020-04-24,2020-04-26,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1016,29.0,35.0,19.0,13.0,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week6-1-1.pdf
2020-04-21,2020-04-26,University of Maryland/Washington Post,,0,1,"How worried, if at all, are you about becoming infected and seriously ill from the coronavirus?",a,all,1008,20.0,40.0,25.0,15.0,https://www.washingtonpost.com/context/washington-post-university-of-maryland-national-poll-april-21-26-2020/3583b4e9-66be-4ed6-a457-f6630a550ddf/
2020-04-24,2020-04-26,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,67.0,21.0,3.0,1.0,https://morningconsult.com/wp-content/uploads/2020/04/200479_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-04-17,2020-04-26,PureSpectrum,"Northeastern,Harvard,Rutgers",0,1,"How concerned, if at all, do you currently feel about the following: - Getting coronavirus yourself",a,all,22921,32.0,35.0,20.0,11.0,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
2020-04-24,2020-04-26,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1016,33.0,35.0,16.0,12.0,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week6-1-1.pdf
2020-04-17,2020-04-26,PureSpectrum,"Northeastern,Harvard,Rutgers",0,1,"How concerned, if at all, do you currently feel about the following: - Family members getting coronavirus",a,all,22921,47.0,32.0,12.0,6.0,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
2020-04-18,2020-04-25,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,876,27.8,43.1,19.2,9.2,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
2020-04-21,2020-04-24,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1035,43.0,37.0,17.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
2020-04-21,2020-04-24,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1035,30.0,36.0,28.0,7.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
2020-04-21,2020-04-24,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1035,41.0,44.0,12.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
2020-04-20,2020-04-23,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1010,43.0,38.0,15.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
2020-04-20,2020-04-23,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1010,30.0,37.0,25.0,9.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
2020-04-22,2020-04-23,Ipsos (online),ABC News,0,1,How concerned are you that you or someone you know will be infected with the coronavirus?,a,all,506,42.0,40.0,14.0,4.0,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-wave-6.pdf
2020-04-20,2020-04-23,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1010,45.0,42.0,11.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
2020-04-20,2020-04-22,YouGov,CBS News,0,1,"Are you concerned, or not concerned, about yourself personally or a close family member getting the coronavirus?",a,all,2112,33.0,40.0,18.0,9.0,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
2020-04-17,2020-04-22,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1022,43.0,42.0,12.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
2020-04-17,2020-04-22,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1022,31.0,34.0,25.0,10.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
2020-04-17,2020-04-22,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1022,44.0,37.0,15.0,4.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
2020-04-16,2020-04-21,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1012,43.0,36.0,16.0,5.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
2020-04-16,2020-04-21,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1012,31.0,32.0,26.0,11.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
2020-04-19,2020-04-21,YouGov,Economist,0,1,"Taking into consideration both your risk of contracting it and the seriousness of the illness, how worried are you personally about experiencing COVID-19?",a,all,1500,22.0,44.0,24.0,10.0,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
2020-04-21,2020-04-21,Data for Progress,,0,1,How worried are you personally about experiencing coronavirus (COVID-19)?,a,all,998,34.92,40.95,15.75,8.12,https://docs.google.com/spreadsheets/d/1y1QYjWQR3NNsGZaGXtJy94KDbh9RgepLOHshNkwqEAY/edit
2020-04-14,2020-04-21,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,929,29.8,40.3,20.9,8.3,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020
2020-04-18,2020-04-21,Echelon Insights,,0,1,How personally concerned are you about the chances of you or someone in your family becoming infected with the coronavirus?,rv,all,1000,60.0,27.0,13.0,1.0,https://echeloninsights.com/in-the-news/september-omnibus-covid/
2020-04-16,2020-04-21,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1012,44.0,41.0,12.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
2020-04-15,2020-04-20,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. You personally getting infected with coronavirus,rv,all,1006,28.0,33.0,28.0,11.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
2020-04-15,2020-04-20,Global Strategy Group/GBAO/Navigator Research,,1,1,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. Someone close to you getting infected with coronavirus,rv,all,1006,41.0,35.0,18.0,6.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
2020-04-16,2020-04-20,AP-NORC,,0,1,How worried are you about you or someone in your family being infected with … The coronavirus,a,all,1057,43.0,35.0,17.0,5.0,http://www.apnorc.org/projects/Documents/4_22_20_govt_topline.pdf
2020-04-15,2020-04-20,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,1006,44.0,42.0,12.0,2.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
2020-04-18,2020-04-20,Harris Poll,,0,0,How concerned are you about the impact coronavirus (COVID-19) has on the following? The American economy,a,all,2029,56.0,34.0,7.0,4.0,https://theharrispoll.com/wp-content/uploads/2020/04/Wave-2-8_tabs_updated.pdf
2020-04-14,2020-04-19,University of Maryland/Washington Post,,0,1,"How worried, if at all, are you about becoming infected and seriously ill as a result of the coronavirus?",a,all,1013,20.0,37.0,27.0,16.0,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
2020-04-17,2020-04-19,YouGov,Huffington Post,0,1,How concerned are you that you or someone in your family will contract the coronavirus?,a,all,1000,36.0,36.0,16.0,8.0,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e1857c5b63c5b58734cc0.pdf
2020-04-17,2020-04-19,Léger,Association for Canadian Studies,0,1,Are you personally afraid of contracting the COVID-19 (Coronavirus)?,a,all,1001,27.0,37.0,20.0,13.0,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week5_VF_Final-1.pdf
2020-04-17,2020-04-19,Morning Consult,,0,0,How concerned are you that the coronavirus will impact the following? U.S. economy,a,all,2200,66.0,23.0,4.0,2.0,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-04-13,2020-04-19,Gallup,,0,1,"How worried are you that you will get the coronavirus -- very worried, somewhat worried, not too worried, not worried at all?",a,all,8106,12.0,42.0,34.0,12.0,https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx
2020-04-17,2020-04-19,Léger,Association for Canadian Studies,0,1,Are you afraid that someone in your immediate family will be contracting the COVID-19 (Coronavirus)?,a,all,1001,32.0,37.0,16.0,11.0,https://leger360.com/wp-content/uploads/2020/04/tracking_covid19_13386-124_EN_week5_VF_Final-1.pdf
2020-04-11,2020-04-18,Firehouse Strategies/Øptimus,,1,1,How worried are you about the possibility that you or your family members may contract coronavirus?,a,all,842,32.4,37.8,21.0,8.2,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020
2020-04-17,2020-04-18,Change Research,CNBC,0,0,"Thinking about the impact of the coronavirus, how serious are your concerns about each of the following? A recession",lv,all,1178,47.0,32.0,18.0,3.0,https://www.changeresearch.com/post/states-of-play-battleground-wave-3
2020-04-14,2020-04-17,Global Strategy Group/GBAO/Navigator Research,,1,0,Below are some things some people might be worried about in light of the coronavirus pandemic. Please indicate how worried you are about each one. The economy falling into a recession,rv,all,997,49.0,37.0,10.0,3.0,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
